"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
514888,"Altuve, Jose","R","R",12.798946947689652,29.991092234540883,29.1824806924874,-19.259580279811896,29.479427185075654,16.680480237386
663616,"Larnach, Trevor","L","L",28.323535919241912,27.170493739727053,37.61670970672223,1.0585295640445402,34.00703849185572,5.687176873481647
527038,"Flores, Wilmer","R","R",27.614272276765575,25.431749508606366,42.73174837037861,-7.835035434313041,30.812539987644946,3.2700122118419053
542303,"Ozuna, Marcell","R","R",33.93560763645149,25.959321753278804,33.77883570743356,-25.313825218140373,32.78418747339568,-1.0658365700959251
808982,"Lee, Jung Hoo","L","L",26.71298413834121,21.13102805466051,28.41316542665811,-41.10551641842337,31.280347627735182,4.56736348939398
621439,"Buxton, Byron","R","R",23.79558600701657,28.11087821467138,28.45789128887348,0.8304924483668289,27.88131779027393,4.085731783257337
669701,"Smith, Josh","L","L",31.399596892589265,27.528505308375074,22.1132784277612,-21.459403082941158,30.91639243264436,-0.4832044599449077
694384,"Schanuel, Nolan","L","L",30.007652872248347,23.757777349041124,34.278670710120984,1.211127090695096,30.768294743296828,0.7606418710485059
663538,"Hoerner, Nico","R","R",29.49300839746575,26.50854841630263,29.378082450113116,-12.437680802111293,27.198128220569703,-2.294880176896104
664761,"Bohm, Alec","R","R",25.820579860397373,29.552512918507656,37.63497061910423,-8.507039125012593,26.260625562731075,0.4400457023336699
647304,"Naylor, Josh","L","L",24.946735221306096,27.072377090799336,44.44854787638417,-4.865121634617513,25.4007339339891,0.45399871268301695
656775,"Mullins, Cedric","L","L",31.476094894595178,24.263151454477356,28.929138364331152,-11.360535719805933,29.116790510248638,-2.3593043843465225
680977,"Donovan, Brendan","L","L",26.386040195984652,28.56777065859053,36.16831034312117,-7.762394545217986,24.942066873536035,-1.4439733224486133
621493,"Ward, Taylor","R","R",31.354540235773143,25.621510500262858,18.89029066220134,-42.257941885526456,34.01280960858308,2.732040260281636
665742,"Soto, Juan","L","L",25.32320620284664,30.289901654717333,42.213211303632384,-8.965686435784482,22.990902389999505,-2.3323038128471527
683737,"Busch, Michael","L","L",31.484809217650156,26.2439598020229,31.333125109572205,0.0708280291600183,32.38606813951951,0.9012589218693208
687597,"Beck, Jordan","R","R",17.88016633127558,29.403575098426284,30.790364260292694,-3.523774452771032,27.72499585847395,9.844829527198346
543807,"Springer, George","R","R",27.40886976645638,27.08999134764419,28.49981184717079,-6.093349965190667,21.52659220399229,-5.882277562464081
665489,"Guerrero Jr., Vladimir","R","R",27.064006605378573,29.45723641146279,27.045954412198576,-8.957590805798441,33.91211047165718,6.848103866278649
671277,"García Jr., Luis","L","L",28.009177284976754,28.475352944975263,32.163440314011496,-10.275286640580351,33.59467728862852,5.585500003651724
687263,"Neto, Zach","R","R",18.6906242685099,21.652184928618112,39.66098342273247,-3.189022294094211,35.54101600473772,16.913832098404185
663728,"Raleigh, Cal","L","L",29.142040819930322,23.79252043097006,24.97598686924779,1.8819738504335568,34.514211551857656,5.536785185590485
547180,"Harper, Bryce","L","L",23.484762277275152,29.328431923576964,32.954439723382464,-16.948451473728127,33.406713559173916,9.921951281898792
592663,"Realmuto, J.T.","R","R",30.85521839349135,27.48852329108568,26.232273521730324,-18.291836078350805,28.6652652761626,-2.1899531173287805
571448,"Arenado, Nolan","R","R",31.9160500688227,29.486412583598202,31.200162262536587,-3.9250154512482567,35.10689445647047,3.1766217868906317
694671,"Langford, Wyatt","R","R",28.366002082690304,27.697006096557168,29.193552510779345,-0.8038661504829334,31.696694033593445,3.330691950903109
677800,"Abreu, Wilyer","L","L",29.63097833448499,26.429978346919718,31.883695689180936,-22.048700451258597,31.121983404839913,1.4910050703549516
669224,"Wells, Austin","L","L",30.885411869922414,23.59357781889567,26.83933607020624,-8.183046216157082,31.06342770510948,0.17801583518702202
650402,"Torres, Gleyber","R","R",32.57828265825606,26.442233234345426,26.932958167150943,-33.55671813251693,30.681801675279726,-1.8964809829763816
665833,"Cruz, Oneil","L","L",27.15486587148888,26.688595925486204,40.83867548938642,-9.336832844518634,35.134171639871056,8.125594037156262
681351,"O'Hoppe, Logan","R","R",27.580625091633294,29.253788079020257,33.410101714430205,-6.300789166400735,33.760431509644725,6.179806418011392
606192,"Hernández, Teoscar","R","R",30.764247261078893,29.744572324011695,26.931650495868134,-8.172757886673736,31.29615494446314,0.7005689772774346
686217,"Frelick, Sal","L","L",30.536701523637863,27.469809344570226,26.715760402645753,-10.920339805262557,28.03209865301464,-2.50460287062322
673357,"Robert Jr., Luis","R","R",31.481145653455037,26.51230607106082,32.37725612812877,-21.483381725668195,31.06910595134012,-0.44198446969465266
680574,"McLain, Matt","R","R",27.744585885457685,26.73348965493892,28.187251353988895,-16.82501700452112,31.99800049299726,4.333600761507743
672580,"Garcia, Maikel","R","R",30.683025798276535,26.005938142235244,34.117737981179445,2.8362148657477744,33.74421216439374,3.0611863661171768
596146,"Kepler, Max","L","L",32.633519658864664,30.39704317074316,34.93783558036953,-24.635415046250774,31.863750080417198,-0.7697695784475087
656716,"McKinstry, Zach","L","L",27.62884706944535,26.537005428853895,31.833392498957295,-0.6580747651893177,26.567801534184476,-1.061045535260888
670770,"Friedl, TJ","L","L",32.525636183742,24.722048125544873,29.370273864906775,-28.233575701094342,40.104583229971105,7.641239527119396
680757,"Kwan, Steven","L","L",22.1603116129786,22.770743180668717,8.19679172827983,-16.042343736537937,29.989958276782602,7.829646663804031
681082,"Stott, Bryson","L","L",26.0366961153553,23.612372046647753,37.99177736341358,-2.8526184380594763,26.77133583913888,0.7346397237835447
686668,"Doyle, Brenton","R","R",24.24598804175739,28.68955952865355,41.619176822642025,-8.22923355556036,26.302518762259957,2.056530720502554
672820,"Sosa, Lenyn","R","R",30.18608685665629,27.957347748589047,30.805551261278833,-9.578723482761312,32.26143694660809,2.0952028984295126
605141,"Betts, Mookie","R","R",25.303116293762404,28.24918338642207,26.04462199440055,-15.179934756265364,33.49047189225415,8.187355598491713
672356,"Arias, Gabriel","R","R",29.13370716060126,35.3170871944145,26.05392461059876,-3.593195743428361,35.30564833356464,6.241211418560297
