name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,scissor_kick,scissor_kick_l,scissor_kick_r
"Mitchell, Garrett",b669003_l,125.10535020715632,179.30921310734465,76.20849868173259,334.4809578907722,82.9017636226415,78.74592815094339,92.81609539622642,311.89764528301885,,,,,,,,,True,,
"Moniak, Mickey",b666160_l,93.5257373420479,137.50553586056645,82.60153202614379,317.1712683224401,73.75048400871462,86.99774326797386,72.60263668845316,308.14704557734206,,,,,,,,,False,,
"Montgomery, Colson",b695657_l,101.63924067796611,181.3244216949153,75.39718802259885,327.88837242937853,72.13000451977398,96.13159073446326,57.57167615819213,319.2575828248588,,,,,,,,,False,,
"Moreno, Gabriel",b672515_r,159.26732875000005,329.59270343749995,107.61155656249996,178.63870624999998,145.25843125,299.497455625,145.52823000000004,78.10204843749997,,,,,,,,,False,,
"Mullins, Cedric",b656775_l,87.86983319727898,146.731773877551,48.92248761904762,333.2953858503401,64.29976858603065,127.6373604088586,38.916500988074965,324.2637751277683,,,,,,,,,False,,
"Muncy, Max",b571970_l,90.2909664864865,215.0390621981982,78.38900036036034,342.47852972972976,48.803949837837855,58.51303956756757,87.71895466666666,308.719709981982,,,,,,,,,True,,
"Murakami, Munetaka",b808959_l,89.14320875789475,174.8001980631579,66.91709507368424,330.4824791578948,80.43680606315792,67.19361818947368,60.90087680000002,320.30505667368425,,,,,,,,,False,,
"Naylor, Josh",b647304_l,85.80167333333334,114.51868666666668,80.58290666666666,334.4097366666667,59.52213999999999,95.70958,80.65395333333335,309.29669,,,,,,,,,False,,
"Neto, Zach",b687263_r,187.76926799508,282.4008566789668,166.12271311193103,70.87548949569496,161.08104127921277,249.00375498154983,177.896904895449,44.47228674046747,,,,,,,,,True,,
"Nimmo, Brandon",b607043_l,112.20345567723344,183.50817268011528,78.2384882997118,329.61756887608067,76.58322789625359,62.44209037463979,79.87000553314124,313.19682605187324,,,,,,,,,False,,
"Nuñez, Nasim",b683083_s,74.38527874345547,153.7232527748691,89.17491727748693,335.80154136125657,65.71516356020945,67.66688460732983,89.52303958115182,303.85473968586393,136.0869907692308,338.3449723076923,148.54407384615388,164.15584,140.24052923076923,304.3717415384615,149.6479261538462,80.04420923076921,,False,False
"O'Hearn, Ryan",b656811_l,102.73066936378468,173.58182890701468,98.93677650897229,321.2468786949429,47.86687582381729,81.912116411093,103.09775373572596,302.80320991843394,,,,,,,,,False,,
"Ohtani, Shohei",b660271_l,107.46701010218982,156.16815906569343,80.24397313868616,340.6120284963504,85.77306861313868,121.763516729927,90.0401385109489,326.22159252554746,,,,,,,,,False,,
"Okamoto, Kazuma",b672960_r,147.93334853994492,314.7689617630854,156.5421218732782,185.87037333333333,154.6401452341598,296.86172892561984,126.3425216528926,65.51300980716252,,,,,,,,,False,,
"Olson, Matt",b621566_l,98.3248743147208,204.098166497462,64.96499228426394,351.86290802030453,65.85226010152284,63.56195289340104,82.15189502538071,297.3873015228427,,,,,,,,,True,,
"Ozuna, Marcell",b542303_r,170.97184756756755,344.55225693693694,102.17216540540538,179.9583481081081,169.6757686486486,336.70165297297297,140.74718486486486,129.1301891891892,,,,,,,,,False,,
"Pages, Andy",b681624_r,149.8902312840467,339.8872228274967,109.54235081712062,214.13282386511025,134.3131868223087,309.3831730220493,155.8310107392996,104.92860451361868,,,,,,,,,True,,
"Paredes, Isaac",b670623_r,192.4106662739323,335.09250544919,95.7145296023564,203.4448973195876,159.95369227138644,302.8514846017699,184.8051518584071,104.62593533923302,,,,,,,,,True,,
"Pasquantino, Vinnie",b686469_l,147.61256309392266,146.76569340699814,82.67107889502766,334.6311516758748,80.79813657458564,78.83973480662982,68.84391307550644,328.48339565377535,,,,,,,,,False,,
"Pederson, Joc",b592626_l,95.15135015873015,210.14200888888888,54.68436412698411,334.1366815873016,63.0517707936508,103.35355841269842,58.58619238095238,306.9066958730159,,,,,,,,,False,,
