name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
"Langeliers, Shea",b669127_r,161.82670407350693,328.1513999387443,81.47857519142423,159.74174088820828,165.70548998468607,310.5308121286371,141.81363209800918,76.23447105666159,,,,,,,,
"Langford, Wyatt",b694671_r,157.23918104854374,332.8348607378641,152.14768434951458,176.58087052427183,159.9645666796116,312.5495658252427,145.31305071844662,64.79749436893206,,,,,,,,
"Larnach, Trevor",b663616_l,73.39217700900906,148.7154738738739,71.5294451891892,346.1215166846847,37.21638227027026,101.859104,76.68772526126126,326.59317996396396,,,,,,,,
"Lee, Brooks",b686797_l,75.61380494382027,137.54753677902622,65.06842696629212,328.12605273408235,76.86730486891382,83.96927640449438,71.37529468164794,305.4450432958801,143.2529533834587,330.7379109774436,148.54667849624062,125.6429359398496,133.95081022556394,303.4706827067669,159.978702556391,84.96198315789471
"Lee, Brooks",b686797_r,75.61380494382027,137.54753677902622,65.06842696629212,328.12605273408235,76.86730486891382,83.96927640449438,71.37529468164794,305.4450432958801,143.2529533834587,330.7379109774436,148.54667849624062,125.6429359398496,133.95081022556394,303.4706827067669,159.978702556391,84.96198315789471
"Lee, Jung Hoo",b808982_l,130.8854989352518,193.8499711079137,44.91466060431656,309.19371948201444,66.02765720863306,67.85800541007194,43.24460615827339,293.07154969784176,,,,,,,,
"Lewis, Royce",b668904_r,132.20664851063836,302.38710468085105,143.43921021276597,152.533034893617,120.36155574468086,317.1610417021277,147.8088,82.10368680851063,,,,,,,,
"Lile, Daylen",b695734_l,92.22253600000003,194.0505534222222,62.407363022222256,331.5323966222222,68.68528943270299,99.44333739710791,51.362707007786454,318.77179942157954,,,,,,,,
"Lindor, Francisco",b596019_l,94.20048516129032,183.28962451612904,64.36308086021504,327.49471612903227,77.9351647311828,80.39092301075266,62.25848989247312,311.62267784946243,171.3277555555555,326.5165355555556,148.4194877777778,187.58917555555558,165.79822000000001,309.2251633333334,164.45794888888892,101.41467444444444
"Lindor, Francisco",b596019_r,94.20048516129032,183.28962451612904,64.36308086021504,327.49471612903227,77.9351647311828,80.39092301075266,62.25848989247312,311.62267784946243,171.3277555555555,326.5165355555556,148.4194877777778,187.58917555555558,165.79822000000001,309.2251633333334,164.45794888888892,101.41467444444444
